881.0,spring.mvc.format.date-time,"Date-time format to use, for example 'yyyy-MM-dd HH:mm:ss'.",
882.0,spring.mvc.format.time,"Time format to use, for example 'HH:mm:ss'.",
883.0,spring.mvc.formcontent.filter.enabled,Whether to enable Spring's FormContentFilter.,true
884.0,spring.mvc.hiddenmethod.filter.enabled,Whether to enable Spring's HiddenHttpMethodFilter.,false
885.0,spring.mvc.log-request-details,Whether logging of (potentially sensitive) request details at DEBUG and TRACE level is allowed.,false
886.0,spring.mvc.log-resolved-exception,"Whether to enable warn logging of exceptions resolved by a ""HandlerExceptionResolver"", except for ""DefaultHandlerExceptionResolver"".",false
887.0,spring.mvc.message-codes-resolver-format,"Formatting strategy for message codes. For instance, 'PREFIX_ERROR_CODE'.",
888.0,spring.mvc.pathmatch.matching-strategy,Choice of strategy for matching request paths against registered mappings.,path-pattern-parser
889.0,spring.mvc.problemdetails.enabled,Whether RFC 7807 Problem Details support should be enabled.,false
890.0,spring.mvc.publish-request-handled-events,Whether to publish a ServletRequestHandledEvent at the end of each request.,true
891.0,spring.mvc.servlet.load-on-startup,Load on startup priority of the dispatcher servlet.,-1
892.0,spring.mvc.servlet.path,Path of the dispatcher servlet. Setting a custom value for this property is not compatible with the PathPatternParser matching strategy.,/
893.0,spring.mvc.static-path-pattern,Path pattern used for static resources.,/**
894.0,spring.mvc.view.prefix,Spring MVC view prefix.,
895.0,spring.mvc.view.suffix,Spring MVC view suffix.,
896.0,spring.mvc.webjars-path-pattern,Path pattern used for WebJar assets.,/webjars/**
897.0,spring.netty.leak-detection,"Level of leak detection for reference-counted buffers. If not configured via 'ResourceLeakDetector.setLevel' or the 'io.netty.leakDetection.level' system property, default to 'simple'.",
898.0,spring.servlet.multipart.enabled,Whether to enable support of multipart uploads.,true
899.0,spring.servlet.multipart.file-size-threshold,Threshold after which files are written to disk.,0B
900.0,spring.servlet.multipart.location,Intermediate location of uploaded files.,
901.0,spring.servlet.multipart.max-file-size,Max file size.,1MB
902.0,spring.servlet.multipart.max-request-size,Max request size.,10MB
903.0,spring.servlet.multipart.resolve-lazily,Whether to resolve the multipart request lazily at the time of file or parameter access.,false
904.0,spring.servlet.multipart.strict-servlet-compliance,"Whether to resolve the multipart request strictly complying with the Servlet specification, only to be used for ""multipart/form-data"" requests.",false
905.0,spring.session.hazelcast.flush-mode,Sessions flush mode. Determines when session changes are written to the session store.,on-save
906.0,spring.session.hazelcast.map-name,Name of the map used to store sessions.,spring:session:sessions
907.0,spring.session.hazelcast.save-mode,Sessions save mode. Determines how session changes are tracked and saved to the session store.,on-set-attribute
908.0,spring.session.jdbc.cleanup-cron,Cron expression for expired session cleanup job.,0 * * * * *
909.0,spring.session.jdbc.flush-mode,Sessions flush mode. Determines when session changes are written to the session store.,on-save
910.0,spring.session.jdbc.initialize-schema,Database schema initialization mode.,embedded
911.0,spring.session.jdbc.platform,Platform to use in initialization scripts if the @@platform@@ placeholder is used. Auto-detected by default.,
912.0,spring.session.jdbc.save-mode,Sessions save mode. Determines how session changes are tracked and saved to the session store.,on-set-attribute
913.0,spring.session.jdbc.schema,Path to the SQL file to use to initialize the database schema.,classpath:org/springframework/session/jdbc/schema-@@platform@@.sql
914.0,spring.session.jdbc.table-name,Name of the database table used to store sessions.,SPRING_SESSION
915.0,spring.session.mongodb.collection-name,Collection name used to store sessions.,sessions
916.0,spring.session.redis.cleanup-cron,Cron expression for expired session cleanup job. Only supported when repository-type is set to indexed.,0 * * * * *
917.0,spring.session.redis.configure-action,The configure action to apply when no user defined ConfigureRedisAction bean is present.,notify-keyspace-events
918.0,spring.session.redis.flush-mode,Sessions flush mode. Determines when session changes are written to the session store.,on-save
919.0,spring.session.redis.namespace,Namespace for keys used to store sessions.,spring:session
920.0,spring.session.redis.repository-type,Type of Redis session repository to configure.,default
921.0,spring.session.redis.save-mode,Sessions save mode. Determines how session changes are tracked and saved to the session store.,on-set-attribute
922.0,spring.session.servlet.filter-dispatcher-types,Session repository filter dispatcher types.,"[async, error, request]"
923.0,spring.session.servlet.filter-order,Session repository filter order.,
924.0,spring.session.timeout,"Session timeout. If a duration suffix is not specified, seconds will be used.",
925.0,spring.web.locale,"Locale to use. By default, this locale is overridden by the ""Accept-Language"" header.",
926.0,spring.web.locale-resolver,Define how the locale should be resolved.,accept-header
927.0,spring.web.resources.add-mappings,Whether to enable default resource handling.,true
928.0,spring.web.resources.cache.cachecontrol.cache-private,Indicate that the response message is intended for a single user and must not be stored by a shared cache.,
929.0,spring.web.resources.cache.cachecontrol.cache-public,Indicate that any cache may store the response.,
930.0,spring.web.resources.cache.cachecontrol.max-age,"Maximum time the response should be cached, in seconds if no duration suffix is not specified.",
931.0,spring.web.resources.cache.cachecontrol.must-revalidate,"Indicate that once it has become stale, a cache must not use the response without re-validating it with the server.",
932.0,spring.web.resources.cache.cachecontrol.no-cache,Indicate that the cached response can be reused only if re-validated with the server.,
933.0,spring.web.resources.cache.cachecontrol.no-store,Indicate to not cache the response in any case.,
934.0,spring.web.resources.cache.cachecontrol.no-transform,Indicate intermediaries (caches and others) that they should not transform the response content.,
935.0,spring.web.resources.cache.cachecontrol.proxy-revalidate,"Same meaning as the ""must-revalidate"" directive, except that it does not apply to private caches.",
936.0,spring.web.resources.cache.cachecontrol.s-max-age,"Maximum time the response should be cached by shared caches, in seconds if no duration suffix is not specified.",
937.0,spring.web.resources.cache.cachecontrol.stale-if-error,"Maximum time the response may be used when errors are encountered, in seconds if no duration suffix is not specified.",
938.0,spring.web.resources.cache.cachecontrol.stale-while-revalidate,"Maximum time the response can be served after it becomes stale, in seconds if no duration suffix is not specified.",
939.0,spring.web.resources.cache.period,"Cache period for the resources served by the resource handler. If a duration suffix is not specified, seconds will be used. Can be overridden by the 'spring.web.resources.cache.cachecontrol' properties.",
940.0,spring.web.resources.cache.use-last-modified,"Whether we should use the ""lastModified"" metadata of the files in HTTP caching headers.",true
941.0,spring.web.resources.chain.cache,Whether to enable caching in the Resource chain.,true
942.0,spring.web.resources.chain.compressed,"Whether to enable resolution of already compressed resources (gzip, brotli). Checks for a resource name with the '.gz' or '.br' file extensions.",false
943.0,spring.web.resources.chain.enabled,"Whether to enable the Spring Resource Handling chain. By default, disabled unless at least one strategy has been enabled.",
944.0,spring.web.resources.chain.strategy.content.enabled,Whether to enable the content Version Strategy.,false
945.0,spring.web.resources.chain.strategy.content.paths,Comma-separated list of patterns to apply to the content Version Strategy.,[/**]
946.0,spring.web.resources.chain.strategy.fixed.enabled,Whether to enable the fixed Version Strategy.,false
947.0,spring.web.resources.chain.strategy.fixed.paths,Comma-separated list of patterns to apply to the fixed Version Strategy.,[/**]
948.0,spring.web.resources.chain.strategy.fixed.version,Version string to use for the fixed Version Strategy.,
949.0,spring.web.resources.static-locations,"Locations of static resources. Defaults to classpath:[/META-INF/resources/, /resources/, /static/, /public/].","[classpath:/META-INF/resources/, classpath:/resources/, classpath:/static/, classpath:/public/]"
950.0,spring.webflux.base-path,Base path for all web handlers.,
951.0,spring.webflux.format.date,"Date format to use, for example 'dd/MM/yyyy'.",
952.0,spring.webflux.format.date-time,"Date-time format to use, for example 'yyyy-MM-dd HH:mm:ss'.",
953.0,spring.webflux.format.time,"Time format to use, for example 'HH:mm:ss'.",
954.0,spring.webflux.hiddenmethod.filter.enabled,Whether to enable Spring's HiddenHttpMethodFilter.,false
955.0,spring.webflux.multipart.file-storage-directory,Directory used to store file parts larger than 'maxInMemorySize'. Default is a directory named 'spring-multipart' created under the system temporary directory. Ignored when using the PartEvent streaming support.,
956.0,spring.webflux.multipart.headers-charset,Character set used to decode headers.,UTF-8
957.0,spring.webflux.multipart.max-disk-usage-per-part,Maximum amount of disk space allowed per part. Default is -1 which enforces no limits.,-1B
958.0,spring.webflux.multipart.max-headers-size,Maximum amount of memory allowed per headers section of each part. Set to -1 to enforce no limits.,10KB
959.0,spring.webflux.multipart.max-in-memory-size,Maximum amount of memory allowed per part before it's written to disk. Set to -1 to store all contents in memory.,256KB
960.0,spring.webflux.multipart.max-parts,Maximum number of parts allowed in a given multipart request. Default is -1 which enforces no limits.,-1
961.0,spring.webflux.problemdetails.enabled,Whether RFC 7807 Problem Details support should be enabled.,false
962.0,spring.webflux.static-path-pattern,Path pattern used for static resources.,/**
963.0,spring.webflux.webjars-path-pattern,Path pattern used for WebJar assets.,/webjars/**
964.0,spring.freemarker.allow-request-override,Whether HttpServletRequest attributes are allowed to override (hide) controller generated model attributes of the same name.,false
965.0,spring.freemarker.allow-session-override,Whether HttpSession attributes are allowed to override (hide) controller generated model attributes of the same name.,false
966.0,spring.freemarker.cache,Whether to enable template caching.,false
967.0,spring.freemarker.charset,Template encoding.,UTF-8
968.0,spring.freemarker.check-template-location,Whether to check that the templates location exists.,true
969.0,spring.freemarker.content-type,Content-Type value.,text/html
970.0,spring.freemarker.enabled,Whether to enable MVC view resolution for this technology.,true
971.0,spring.freemarker.expose-request-attributes,Whether all request attributes should be added to the model prior to merging with the template.,false
972.0,spring.freemarker.expose-session-attributes,Whether all HttpSession attributes should be added to the model prior to merging with the template.,false
973.0,spring.freemarker.expose-spring-macro-helpers,"Whether to expose a RequestContext for use by Spring's macro library, under the name ""springMacroRequestContext"".",true
974.0,spring.freemarker.prefer-file-system-access,"Whether to prefer file system access for template loading to enable hot detection of template changes. When a template path is detected as a directory, templates are loaded from the directory only and other matching classpath locations will not be considered.",false
975.0,spring.freemarker.prefix,Prefix that gets prepended to view names when building a URL.,
976.0,spring.freemarker.request-context-attribute,Name of the RequestContext attribute for all views.,
977.0,spring.freemarker.settings.*,Well-known FreeMarker keys which are passed to FreeMarker's Configuration.,
978.0,spring.freemarker.suffix,Suffix that gets appended to view names when building a URL.,.ftlh
979.0,spring.freemarker.template-loader-path,Comma-separated list of template paths.,[classpath:/templates/]
980.0,spring.freemarker.view-names,View names that can be resolved.,
981.0,spring.groovy.template.allow-request-override,Whether HttpServletRequest attributes are allowed to override (hide) controller generated model attributes of the same name.,false
982.0,spring.groovy.template.allow-session-override,Whether HttpSession attributes are allowed to override (hide) controller generated model attributes of the same name.,false
983.0,spring.groovy.template.cache,Whether to enable template caching.,false
984.0,spring.groovy.template.charset,Template encoding.,UTF-8
985.0,spring.groovy.template.check-template-location,Whether to check that the templates location exists.,true
986.0,spring.groovy.template.configuration.auto-escape,See GroovyMarkupConfigurer,
987.0,spring.groovy.template.content-type,Content-Type value.,text/html
988.0,spring.groovy.template.enabled,Whether to enable MVC view resolution for this technology.,true
989.0,spring.groovy.template.expose-request-attributes,Whether all request attributes should be added to the model prior to merging with the template.,false
990.0,spring.groovy.template.expose-session-attributes,Whether all HttpSession attributes should be added to the model prior to merging with the template.,false
991.0,spring.groovy.template.expose-spring-macro-helpers,"Whether to expose a RequestContext for use by Spring's macro library, under the name ""springMacroRequestContext"".",true
992.0,spring.groovy.template.prefix,Prefix that gets prepended to view names when building a URL.,
993.0,spring.groovy.template.request-context-attribute,Name of the RequestContext attribute for all views.,
994.0,spring.groovy.template.resource-loader-path,Template path.,classpath:/templates/
995.0,spring.groovy.template.suffix,Suffix that gets appended to view names when building a URL.,.tpl
996.0,spring.groovy.template.view-names,View names that can be resolved.,
997.0,spring.mustache.charset,Template encoding.,UTF-8
998.0,spring.mustache.check-template-location,Whether to check that the templates location exists.,true
999.0,spring.mustache.enabled,Whether to enable MVC view resolution for Mustache.,true
1000.0,spring.mustache.prefix,Prefix to apply to template names.,classpath:/templates/
1001.0,spring.mustache.reactive.media-types,Media types supported by Mustache views.,text/html;charset=UTF-8
1002.0,spring.mustache.request-context-attribute,Name of the RequestContext attribute for all views.,
1003.0,spring.mustache.servlet.allow-request-override,Whether HttpServletRequest attributes are allowed to override (hide) controller generated model attributes of the same name.,false
1004.0,spring.mustache.servlet.allow-session-override,Whether HttpSession attributes are allowed to override (hide) controller generated model attributes of the same name.,false
1005.0,spring.mustache.servlet.cache,Whether to enable template caching.,false
1006.0,spring.mustache.servlet.content-type,Content-Type value.,
1007.0,spring.mustache.servlet.expose-request-attributes,Whether all request attributes should be added to the model prior to merging with the template.,false
1008.0,spring.mustache.servlet.expose-session-attributes,Whether all HttpSession attributes should be added to the model prior to merging with the template.,false
1009.0,spring.mustache.servlet.expose-spring-macro-helpers,"Whether to expose a RequestContext for use by Spring's macro library, under the name ""springMacroRequestContext"".",true
1010.0,spring.mustache.suffix,Suffix to apply to template names.,.mustache
1011.0,spring.mustache.view-names,View names that can be resolved.,
1012.0,spring.thymeleaf.cache,Whether to enable template caching.,true
1013.0,spring.thymeleaf.check-template,Whether to check that the template exists before rendering it.,true
1014.0,spring.thymeleaf.check-template-location,Whether to check that the templates location exists.,true
1015.0,spring.thymeleaf.enable-spring-el-compiler,Enable the SpringEL compiler in SpringEL expressions.,false
1016.0,spring.thymeleaf.enabled,Whether to enable Thymeleaf view resolution for Web frameworks.,true
1017.0,spring.thymeleaf.encoding,Template files encoding.,UTF-8
1018.0,spring.thymeleaf.excluded-view-names,Comma-separated list of view names (patterns allowed) that should be excluded from resolution.,
1019.0,spring.thymeleaf.mode,Template mode to be applied to templates. See also Thymeleaf's TemplateMode enum.,HTML
1020.0,spring.thymeleaf.prefix,Prefix that gets prepended to view names when building a URL.,classpath:/templates/
1021.0,spring.thymeleaf.reactive.chunked-mode-view-names,Comma-separated list of view names (patterns allowed) that should be the only ones executed in CHUNKED mode when a max chunk size is set.,
1022.0,spring.thymeleaf.reactive.full-mode-view-names,Comma-separated list of view names (patterns allowed) that should be executed in FULL mode even if a max chunk size is set.,
1023.0,spring.thymeleaf.reactive.max-chunk-size,Maximum size of data buffers used for writing to the response. Templates will execute in CHUNKED mode by default if this is set.,0B
1024.0,spring.thymeleaf.reactive.media-types,Media types supported by the view technology.,"[text/html, application/xhtml+xml, application/xml, text/xml, application/rss+xml, application/atom+xml, application/javascript, application/ecmascript, text/javascript, text/ecmascript, application/json, text/css, text/plain, text/event-stream]"
1025.0,spring.thymeleaf.render-hidden-markers-before-checkboxes,Whether hidden form inputs acting as markers for checkboxes should be rendered before the checkbox element itself.,false
1026.0,spring.thymeleaf.servlet.content-type,Content-Type value written to HTTP responses.,text/html
1027.0,spring.thymeleaf.servlet.produce-partial-output-while-processing,Whether Thymeleaf should start writing partial output as soon as possible or buffer until template processing is finished.,true
1028.0,spring.thymeleaf.suffix,Suffix that gets appended to view names when building a URL.,.html
1029.0,spring.thymeleaf.template-resolver-order,"Order of the template resolver in the chain. By default, the template resolver is first in the chain. Order start at 1 and should only be set if you have defined additional ""TemplateResolver"" beans.",
1030.0,spring.thymeleaf.view-names,Comma-separated list of view names (patterns allowed) that can be resolved.,
1031.0,server.address,Network address to which the server should bind.,
1032.0,server.compression.enabled,Whether response compression is enabled.,false
1033.0,server.compression.excluded-user-agents,Comma-separated list of user agents for which responses should not be compressed.,
1034.0,server.compression.mime-types,Comma-separated list of MIME types that should be compressed.,"[text/html, text/xml, text/plain, text/css, text/javascript, application/javascript, application/json, application/xml]"
1035.0,server.compression.min-response-size,"Minimum ""Content-Length"" value that is required for compression to be performed.",2KB
1036.0,server.error.include-binding-errors,"When to include ""errors"" attribute.",never
1037.0,server.error.include-exception,"Include the ""exception"" attribute.",false
1038.0,server.error.include-message,"When to include ""message"" attribute.",never
1039.0,server.error.include-stacktrace,"When to include the ""trace"" attribute.",never
1040.0,server.error.path,Path of the error controller.,/error
1041.0,server.error.whitelabel.enabled,Whether to enable the default error page displayed in browsers in case of a server error.,true
1042.0,server.forward-headers-strategy,Strategy for handling X-Forwarded-* headers.,
1043.0,server.http2.enabled,"Whether to enable HTTP/2 support, if the current environment supports it.",false
1044.0,server.jetty.accesslog.append,Append to log.,false
1045.0,server.jetty.accesslog.custom-format,"Custom log format, see org.eclipse.jetty.server.CustomRequestLog. If defined, overrides the ""format"" configuration key.",
1046.0,server.jetty.accesslog.enabled,Enable access log.,false
1047.0,server.jetty.accesslog.file-date-format,Date format to place in log file name.,
1048.0,server.jetty.accesslog.filename,"Log filename. If not specified, logs redirect to ""System.err"".",
1049.0,server.jetty.accesslog.format,Log format.,ncsa
1050.0,server.jetty.accesslog.ignore-paths,Request paths that should not be logged.,
1051.0,server.jetty.accesslog.retention-period,Number of days before rotated log files are deleted.,31
1052.0,server.jetty.connection-idle-timeout,Time that the connection can be idle before it is closed.,
1053.0,server.jetty.max-connections,Maximum number of connections that the server accepts and processes at any given time.,-1
1054.0,server.jetty.max-http-form-post-size,Maximum size of the form content in any HTTP post request.,200000B
1055.0,server.jetty.max-http-response-header-size,Maximum size of the HTTP response header.,8KB
1056.0,server.jetty.threads.acceptors,"Number of acceptor threads to use. When the value is -1, the default, the number of acceptors is derived from the operating environment.",-1
1057.0,server.jetty.threads.idle-timeout,Maximum thread idle time.,60000ms
1058.0,server.jetty.threads.max,Maximum number of threads.,200
1059.0,server.jetty.threads.max-queue-capacity,Maximum capacity of the thread pool's backing queue. A default is computed based on the threading configuration.,
1060.0,server.jetty.threads.min,Minimum number of threads.,8
1061.0,server.jetty.threads.selectors,"Number of selector threads to use. When the value is -1, the default, the number of selectors is derived from the operating environment.",-1
1062.0,server.max-http-request-header-size,Maximum size of the HTTP request header.,8KB
1063.0,server.netty.connection-timeout,Connection timeout of the Netty channel.,
1064.0,server.netty.h2c-max-content-length,Maximum content length of an H2C upgrade request.,0B
1065.0,server.netty.idle-timeout,"Idle timeout of the Netty channel. When not specified, an infinite timeout is used.",
1066.0,server.netty.initial-buffer-size,Initial buffer size for HTTP request decoding.,128B
1067.0,server.netty.max-initial-line-length,Maximum length that can be decoded for an HTTP request's initial line.,4KB
1068.0,server.netty.max-keep-alive-requests,"Maximum number of requests that can be made per connection. By default, a connection serves unlimited number of requests.",
1069.0,server.netty.validate-headers,Whether to validate headers when decoding requests.,true
1070.0,server.port,Server HTTP port.,8080
1071.0,server.reactive.session.cookie.domain,Domain for the cookie.,
1072.0,server.reactive.session.cookie.http-only,"Whether to use ""HttpOnly"" cookies for the cookie.",
1073.0,server.reactive.session.cookie.max-age,"Maximum age of the cookie. If a duration suffix is not specified, seconds will be used. A positive value indicates when the cookie expires relative to the current time. A value of 0 means the cookie should expire immediately. A negative value means no ""Max-Age"".",
1074.0,server.reactive.session.cookie.name,Name for the cookie.,
1075.0,server.reactive.session.cookie.path,Path of the cookie.,
1076.0,server.reactive.session.cookie.same-site,SameSite setting for the cookie.,
1077.0,server.reactive.session.cookie.secure,Whether to always mark the cookie as secure.,
1078.0,server.reactive.session.timeout,"Session timeout. If a duration suffix is not specified, seconds will be used.",30m
1079.0,server.server-header,"Value to use for the Server response header (if empty, no header is sent).",
1080.0,server.servlet.application-display-name,Display name of the application.,application
1081.0,server.servlet.context-parameters.*,Servlet context init parameters.,
1082.0,server.servlet.context-path,Context path of the application.,
1083.0,server.servlet.encoding.charset,"Charset of HTTP requests and responses. Added to the ""Content-Type"" header if not set explicitly.",UTF-8
1084.0,server.servlet.encoding.enabled,Whether to enable http encoding support.,true
1085.0,server.servlet.encoding.force,Whether to force the encoding to the configured charset on HTTP requests and responses.,
1086.0,server.servlet.encoding.force-request,"Whether to force the encoding to the configured charset on HTTP requests. Defaults to true when ""force"" has not been specified.",
1087.0,server.servlet.encoding.force-response,Whether to force the encoding to the configured charset on HTTP responses.,
1088.0,server.servlet.encoding.mapping.*,Mapping of locale to charset for response encoding.,
1089.0,server.servlet.jsp.class-name,"Class name of the servlet to use for JSPs. If registered is true and this class
	 * is on the classpath then it will be registered.",org.apache.jasper.servlet.JspServlet
1090.0,server.servlet.jsp.init-parameters.*,Init parameters used to configure the JSP servlet.,
1091.0,server.servlet.jsp.registered,Whether the JSP servlet is registered.,true
1092.0,server.servlet.register-default-servlet,Whether to register the default Servlet with the container.,false
1093.0,server.servlet.session.cookie.domain,Domain for the cookie.,
1094.0,server.servlet.session.cookie.http-only,"Whether to use ""HttpOnly"" cookies for the cookie.",
1095.0,server.servlet.session.cookie.max-age,"Maximum age of the cookie. If a duration suffix is not specified, seconds will be used. A positive value indicates when the cookie expires relative to the current time. A value of 0 means the cookie should expire immediately. A negative value means no ""Max-Age"".",
1096.0,server.servlet.session.cookie.name,Name of the cookie.,
1097.0,server.servlet.session.cookie.path,Path of the cookie.,
1098.0,server.servlet.session.cookie.same-site,SameSite setting for the cookie.,
1099.0,server.servlet.session.cookie.secure,Whether to always mark the cookie as secure.,
1100.0,server.servlet.session.persistent,Whether to persist session data between restarts.,false
1101.0,server.servlet.session.store-dir,Directory used to store session data.,
1102.0,server.servlet.session.timeout,"Session timeout. If a duration suffix is not specified, seconds will be used.",30m
1103.0,server.servlet.session.tracking-modes,Session tracking modes.,
1104.0,server.shutdown,Type of shutdown that the server will support.,immediate
1105.0,server.ssl.bundle,The name of a configured SSL bundle.,
1106.0,server.ssl.certificate,Path to a PEM-encoded SSL certificate file.,
1107.0,server.ssl.certificate-private-key,Path to a PEM-encoded private key file for the SSL certificate.,
1108.0,server.ssl.ciphers,Supported SSL ciphers.,
1109.0,server.ssl.client-auth,Client authentication mode. Requires a trust store.,
1110.0,server.ssl.enabled,Whether to enable SSL support.,true
1111.0,server.ssl.enabled-protocols,Enabled SSL protocols.,
1112.0,server.ssl.key-alias,Alias that identifies the key in the key store.,
1113.0,server.ssl.key-password,Password used to access the key in the key store.,
1114.0,server.ssl.key-store,Path to the key store that holds the SSL certificate (typically a jks file).,
1115.0,server.ssl.key-store-password,Password used to access the key store.,
1116.0,server.ssl.key-store-provider,Provider for the key store.,
1117.0,server.ssl.key-store-type,Type of the key store.,
1118.0,server.ssl.protocol,SSL protocol to use.,TLS
1119.0,server.ssl.trust-certificate,Path to a PEM-encoded SSL certificate authority file.,
1120.0,server.ssl.trust-certificate-private-key,Path to a PEM-encoded private key file for the SSL certificate authority.,
1121.0,server.ssl.trust-store,Trust store that holds SSL certificates.,
1122.0,server.ssl.trust-store-password,Password used to access the trust store.,
1123.0,server.ssl.trust-store-provider,Provider for the trust store.,
1124.0,server.ssl.trust-store-type,Type of the trust store.,
1125.0,server.tomcat.accept-count,Maximum queue length for incoming connection requests when all possible request processing threads are in use.,100
1126.0,server.tomcat.accesslog.buffered,Whether to buffer output such that it is flushed only periodically.,true
1127.0,server.tomcat.accesslog.check-exists,Whether to check for log file existence so it can be recreated if an external process has renamed it.,false
1128.0,server.tomcat.accesslog.condition-if,"Whether logging of the request will only be enabled if ""ServletRequest.getAttribute(conditionIf)"" does not yield null.",
1129.0,server.tomcat.accesslog.condition-unless,"Whether logging of the request will only be enabled if ""ServletRequest.getAttribute(conditionUnless)"" yield null.",
1130.0,server.tomcat.accesslog.directory,Directory in which log files are created. Can be absolute or relative to the Tomcat base dir.,logs
1131.0,server.tomcat.accesslog.enabled,Enable access log.,false
1132.0,server.tomcat.accesslog.encoding,Character set used by the log file. Default to the system default character set.,
1133.0,server.tomcat.accesslog.file-date-format,Date format to place in the log file name.,.yyyy-MM-dd
1134.0,server.tomcat.accesslog.ipv6-canonical,Whether to use IPv6 canonical representation format as defined by RFC 5952.,false
1135.0,server.tomcat.accesslog.locale,Locale used to format timestamps in log entries and in log file name suffix. Default to the default locale of the Java process.,
1136.0,server.tomcat.accesslog.max-days,Number of days to retain the access log files before they are removed.,-1
1137.0,server.tomcat.accesslog.pattern,Format pattern for access logs.,common
1138.0,server.tomcat.accesslog.prefix,Log file name prefix.,access_log
1139.0,server.tomcat.accesslog.rename-on-rotate,Whether to defer inclusion of the date stamp in the file name until rotate time.,false
1140.0,server.tomcat.accesslog.request-attributes-enabled,"Set request attributes for the IP address, Hostname, protocol, and port used for the request.",false
1141.0,server.tomcat.accesslog.rotate,Whether to enable access log rotation.,true
1142.0,server.tomcat.accesslog.suffix,Log file name suffix.,.log
1143.0,server.tomcat.additional-tld-skip-patterns,Comma-separated list of additional patterns that match jars to ignore for TLD scanning. The special '?' and '*' characters can be used in the pattern to match one and only one character and zero or more characters respectively.,
1144.0,server.tomcat.background-processor-delay,"Delay between the invocation of backgroundProcess methods. If a duration suffix is not specified, seconds will be used.",10s
1145.0,server.tomcat.basedir,"Tomcat base directory. If not specified, a temporary directory is used.",
1146.0,server.tomcat.connection-timeout,"Amount of time the connector will wait, after accepting a connection, for the request URI line to be presented.",
1147.0,server.tomcat.keep-alive-timeout,Time to wait for another HTTP request before the connection is closed. When not set the connectionTimeout is used. When set to -1 there will be no timeout.,
1148.0,server.tomcat.max-connections,"Maximum number of connections that the server accepts and processes at any given time. Once the limit has been reached, the operating system may still accept connections based on the ""acceptCount"" property.",8192
1149.0,server.tomcat.max-http-form-post-size,Maximum size of the form content in any HTTP post request.,2MB
1150.0,server.tomcat.max-http-response-header-size,Maximum size of the HTTP response header.,8KB
1151.0,server.tomcat.max-keep-alive-requests,"Maximum number of HTTP requests that can be pipelined before the connection is closed. When set to 0 or 1, keep-alive and pipelining are disabled. When set to -1, an unlimited number of pipelined or keep-alive requests are allowed.",100
1152.0,server.tomcat.max-swallow-size,Maximum amount of request body to swallow.,2MB
1153.0,server.tomcat.mbeanregistry.enabled,Whether Tomcat's MBean Registry should be enabled.,false
1154.0,server.tomcat.processor-cache,Maximum number of idle processors that will be retained in the cache and reused with a subsequent request. When set to -1 the cache will be unlimited with a theoretical maximum size equal to the maximum number of connections.,200
1155.0,server.tomcat.redirect-context-root,"Whether requests to the context root should be redirected by appending a / to the path. When using SSL terminated at a proxy, this property should be set to false.",true
1156.0,server.tomcat.relaxed-path-chars,"Comma-separated list of additional unencoded characters that should be allowed in URI paths. Only ""< > [ \ ] ^ ` { | }"" are allowed.",
1157.0,server.tomcat.relaxed-query-chars,"Comma-separated list of additional unencoded characters that should be allowed in URI query strings. Only ""< > [ \ ] ^ ` { | }"" are allowed.",
1158.0,server.tomcat.remoteip.host-header,Name of the HTTP header from which the remote host is extracted.,X-Forwarded-Host
1159.0,server.tomcat.remoteip.internal-proxies,Regular expression that matches proxies that are to be trusted.,"10\\.\\d{1,3}\\.\\d{1,3}\\.\\d{1,3}|192\\.168\\.\\d{1,3}\\.\\d{1,3}|169\\.254\\.\\d{1,3}\\.\\d{1,3}|127\\.\\d{1,3}\\.\\d{1,3}\\.\\d{1,3}|100\\.6[4-9]{1}\\.\\d{1,3}\\.\\d{1,3}|100\\.[7-9]{1}\\d{1}\\.\\d{1,3}\\.\\d{1,3}|100\\.1[0-1]{1}\\d{1}\\.\\d{1,3}\\.\\d{1,3}|100\\.12[0-7]{1}\\.\\d{1,3}\\.\\d{1,3}|172\\.1[6-9]{1}\\.\\d{1,3}\\.\\d{1,3}|172\\.2[0-9]{1}\\.\\d{1,3}\\.\\d{1,3}|172\\.3[0-1]{1}\\.\\d{1,3}\\.\\d{1,3}|0:0:0:0:0:0:0:1|::1"
1160.0,server.tomcat.remoteip.port-header,Name of the HTTP header used to override the original port value.,X-Forwarded-Port
1161.0,server.tomcat.remoteip.protocol-header,"Header that holds the incoming protocol, usually named ""X-Forwarded-Proto"".",
1162.0,server.tomcat.remoteip.protocol-header-https-value,Value of the protocol header indicating whether the incoming request uses SSL.,https
1163.0,server.tomcat.remoteip.remote-ip-header,"Name of the HTTP header from which the remote IP is extracted. For instance, 'X-FORWARDED-FOR'.",
1164.0,server.tomcat.remoteip.trusted-proxies,"Regular expression defining proxies that are trusted when they appear in the ""remote-ip-header"" header.",
1165.0,server.tomcat.resource.allow-caching,Whether static resource caching is permitted for this web application.,true
1166.0,server.tomcat.resource.cache-ttl,Time-to-live of the static resource cache.,
1167.0,server.tomcat.threads.max,Maximum amount of worker threads.,200
1168.0,server.tomcat.threads.min-spare,Minimum amount of worker threads.,10
1169.0,server.tomcat.uri-encoding,Character encoding to use to decode the URI.,UTF-8
1170.0,server.tomcat.use-relative-redirects,Whether HTTP 1.1 and later location headers generated by a call to sendRedirect will use relative or absolute redirects.,false
